ID,City,Municipality,Neighborhood,Area,Rooms,Current_Floor,Total_Floors,Advertiser_Type,Photo_Count,Total_Price_EUR,Scrape_Date
5425646877298,Beograd,Stari grad,Skadarlija,77.0,3.0 Broj soba,I,6 Spratnost,Agencija,16,419000.0,2026-04-05 22:49:34
5425646877296,Beograd,Zvezdara,Cvetanova ćuprija,25.0,0.5 Broj soba,III Spratnost,,Agencija,10,99750.0,2026-04-05 22:49:34
5425646742339,Beograd,Novi Beograd,Hotel Jugoslavija,76.0,3.0 Broj soba,IV,4 Spratnost,Agencija,19,259000.0,2026-04-05 22:49:34
5425645988658,Beograd,Voždovac,Autokomanda,70.93,3.0 Broj soba,VPR Spratnost,,Agencija,8,250000.0,2026-04-05 22:49:34
5425646159095,Beograd,Stari grad,Skupština,97.0,4.0 Broj soba,I,5 Spratnost,Agencija,9,343000.0,2026-04-05 22:49:34
5425646159098,Beograd,Grocka,Leštane,100.0,2.0 Broj soba,II,3 Spratnost,Agencija,15,130000.0,2026-04-05 22:49:34
5425646159099,Beograd,Savski venac,Beograd na vodi,54.0,2.0 Broj soba,V,15 Spratnost,Agencija,7,290000.0,2026-04-05 22:49:34
5425646877824,Beograd,Zemun,Pregrevica,59.23,3.0 Broj soba,II,2 Spratnost,Investitor,3,192500.0,2026-04-05 22:49:34
5425646808283,Beograd,Novi Beograd,Blok 61,75.0,2.5 Broj soba,VI,14 Spratnost,Agencija,14,240000.0,2026-04-05 22:49:34
5425646459484,Beograd,Zemun,Save Kovačevića,93.0,3.0 Broj soba,III,3 Spratnost,Vlasnik,6,260400.0,2026-04-05 22:49:34
5425646808752,Beograd,Zemun,Meandri,78.0,2.5 Broj soba,II,5 Spratnost,Agencija,16,215000.0,2026-04-05 22:49:34
5425646685712,Beograd,Zemun,Pregrevica,66.41,3.0 Broj soba,VPR,2 Spratnost,Investitor,5,212500.0,2026-04-05 22:49:34
5425646478864,Beograd,Savski venac,Beograd na vodi,82.0,3.0 Broj soba,XVIII,23 Spratnost,Agencija,14,360000.0,2026-04-05 22:49:34
5425646744043,Beograd,Palilula,Krnjača,57.41,2.0 Broj soba,,,Agencija,7,120561.0,2026-04-05 22:49:34
5425646877269,Beograd,Zemun,Kalvarija,71.0,3.0 Broj soba,I,2 Spratnost,Agencija,15,185000.0,2026-04-05 22:49:34
5425646295360,Beograd,Voždovac,Ustanička,87.62,3.0 Broj soba,VI,8 Spratnost,Investitor,11,394290.0,2026-04-05 22:49:34
5425646870947,Beograd,Savski venac,Savski trg - Pristanište,17.0,0.5 Broj soba,IV,4 Spratnost,Agencija,8,72000.0,2026-04-05 22:49:34
5425646872849,Beograd,Novi Beograd,Blok 70a,66.0,2.0 Broj soba,VI,8 Spratnost,Agencija,13,245000.0,2026-04-05 22:49:34
5425646872862,Beograd,Novi Beograd,Blok 58,83.0,4.0 Broj soba,IV,10 Spratnost,Agencija,12,390000.0,2026-04-05 22:49:34
5425646873376,Beograd,Surčin,Jakovo,42.0,2.0 Broj soba,PR,2 Spratnost,Agencija,9,107000.0,2026-04-05 22:49:34
5425646873377,Beograd,Palilula,Karaburma,42.0,2.5 Broj soba,PR,4 Spratnost,Agencija,6,120000.0,2026-04-05 22:49:34
5425645447605,Beograd,Čukarica,Cerak,54.34,3.0 Broj soba,VPR,5 Spratnost,Agencija,9,182000.0,2026-04-05 22:49:34
5425645654557,Beograd,Palilula,Hala Pionir,71.0,3.0 Broj soba,II,11 Spratnost,Agencija,15,229000.0,2026-04-05 22:49:34
5425645069241,Beograd,Zvezdara,Slavujev venac,61.0,2.5 Broj soba,I,3 Spratnost,Agencija,13,228000.0,2026-04-05 22:49:34
5425646435691,Beograd,Palilula,Karaburma,63.0,2.0 Broj soba,I,1 Spratnost,Agencija,12,168000.0,2026-04-05 22:49:34
5425646742368,Beograd,Vračar,Čubura,90.0,3.0 Broj soba,III,6 Spratnost,Agencija,11,409950.0,2026-04-05 22:49:34
5425645529932,Beograd,Zvezdara,Mirijevo,51.17,2.0 Broj soba,I,4 Spratnost,Agencija,6,111640.0,2026-04-05 22:49:34
5425645529931,Beograd,Zvezdara,Mirijevo,41.49,1.0 Broj soba,I,4 Spratnost,Agencija,6,90520.0,2026-04-05 22:49:34
5425646267381,Beograd,Novi Beograd,Blok 63,98.0,4.0 Broj soba,IV,6 Spratnost,Agencija,18,390000.0,2026-04-05 22:49:34
5425646257894,Beograd,Palilula,Višnjička Banja,122.0,4.0 Broj soba,V,5 Spratnost,Agencija,20,380000.0,2026-04-05 22:49:34
5425646478822,Beograd,Rakovica,Vidikovac,108.0,4.0 Broj soba,VII,9 Spratnost,Agencija,12,239000.0,2026-04-05 22:49:34
5425646742365,Beograd,Zvezdara,Vojvode Vlahovića,48.0,2.0 Broj soba,II,3 Spratnost,Agencija,10,135000.0,2026-04-05 22:49:34
5425646116613,Beograd,Savski venac,Palata pravde,56.0,1.5 Broj soba,IV,4 Spratnost,Agencija,7,188000.0,2026-04-05 22:49:34
5425645419480,Beograd,Zemun,Zemunske kapije,37.0,1.0 Broj soba,IV,6 Spratnost,Agencija,10,162500.0,2026-04-05 22:49:34
5425644932589,Beograd,Zemun,Gornji grad,106.0,5.0 Broj soba,II,3 Spratnost,Agencija,18,310000.0,2026-04-05 22:49:34
5425645766588,Beograd,Savski venac,Dedinje,175.0,4.0 Broj soba,VPR,3 Spratnost,Agencija,13,950000.0,2026-04-05 22:49:34
5425646159080,Beograd,Zvezdara,Gradska bolnica,99.0,4.0 Broj soba,VI,7 Spratnost,Agencija,20,343000.0,2026-04-05 22:49:34
5425646478848,Beograd,Zvezdara,Cvetanova ćuprija,25.0,1.0 Broj soba,PSUT Spratnost,,Agencija,1,67500.0,2026-04-05 22:49:34
5425646157790,Beograd,Stari grad,Gundulićev venac,100.0,3.0 Broj soba,IV,7 Spratnost,Agencija,20,450000.0,2026-04-05 22:49:34
5425646877259,Beograd,Zemun,Zelena avenija,41.0,1.5 Broj soba,III,7 Spratnost,Agencija,16,205999.0,2026-04-05 22:49:34
5425646877244,Beograd,Zvezdara,Vojvode Vlahovića,40.1,3.0 Broj soba,V,7 Spratnost,Agencija,7,140000.0,2026-04-05 22:49:34
5425645237738,Beograd,Palilula,Višnjička Banja,123.0,5.0 Broj soba,III,3 Spratnost,Agencija,11,230000.0,2026-04-05 22:49:34
5425644598236,Beograd,Čukarica,Košutnjak,73.0,3.0 Broj soba,PR,2 Spratnost,Agencija,7,235000.0,2026-04-05 22:49:34
5425646877418,Beograd,Voždovac,Banjica,80.0,3.0 Broj soba,VIII,12 Spratnost,Agencija,10,240000.0,2026-04-05 22:49:34
5425646875988,Beograd,Zvezdara,Mirijevo,37.0,2.0 Broj soba,II,3 Spratnost,Vlasnik,11,159000.0,2026-04-05 22:49:34
5425646877254,Beograd,Vračar,Južni bulevar,141.0,5.0 Broj soba,V,5 Spratnost,Agencija,18,390000.0,2026-04-05 22:49:34
5425644792456,Beograd,Zvezdara,Mirijevo,51.0,1.0 Broj soba,I,4 Spratnost,Agencija,1,110160.0,2026-04-05 22:49:34
5425645446455,Beograd,Stari grad,Skupština,154.0,5.0 Broj soba,VIII,8 Spratnost,Agencija,12,600000.0,2026-04-05 22:49:34
5425645540596,Beograd,Vračar,Centar,112.0,4.0 Broj soba,IV,4 Spratnost,Agencija,19,399000.0,2026-04-05 22:49:34
5425645545960,Beograd,Savski venac,Dedinje,145.0,4.0 Broj soba,I,1 Spratnost,Agencija,8,650000.0,2026-04-05 22:49:34
5425646877252,Beograd,Voždovac,Jajinci,50.0,2.0 Broj soba,II,2 Spratnost,Agencija,12,127500.0,2026-04-05 22:49:34
5425645163245,Beograd,Čukarica,Banovo brdo,138.0,3.0 Broj soba,I Spratnost,,Agencija,17,225000.0,2026-04-05 22:49:34
5425646191738,Beograd,Rakovica,Vidikovac,56.0,2.0 Broj soba,PR,3 Spratnost,Agencija,8,110000.0,2026-04-05 22:49:34
5425646400470,Beograd,Čukarica,Bele vode,42.22,1.0 Broj soba,II,2 Spratnost,Agencija,7,99500.0,2026-04-05 22:49:34
5425646805681,Beograd,Palilula,Profesorska kolonija,45.0,1.0 Broj soba,V,5 Spratnost,Agencija,14,212000.0,2026-04-05 22:49:34
5425646713614,Beograd,Stari grad,Obilićev venac,72.0,3.0 Broj soba,II,4 Spratnost,Agencija,19,370000.0,2026-04-05 22:49:34
5425645249663,Beograd,Novi Beograd,Blok 65,69.9,2.0 Broj soba,II Spratnost,,Agencija,18,279600.0,2026-04-05 22:49:34
5425646220852,Beograd,Savski venac,Centar,114.05,2.0 Broj soba,VI Spratnost,,Agencija,18,804052.0,2026-04-05 22:49:34
5425646220851,Beograd,Savski venac,Centar,118.5,2.0 Broj soba,IX Spratnost,,Agencija,18,835425.0,2026-04-05 22:49:34
5425645372611,Beograd,Čukarica,Novi Železnik,55.0,1.5 Broj soba,PR,5 Spratnost,Agencija,0,69500.0,2026-04-05 22:49:34
5425646478809,Beograd,Novi Beograd,Blok 65,66.0,3.0 Broj soba,II,9 Spratnost,Agencija,20,230268.0,2026-04-05 22:49:34
5425646875852,Beograd,Savski venac,Dedinje,231.06,4.0 Broj soba,III,3 Spratnost,Agencija,12,773859.0,2026-04-05 22:49:34
5425645901392,Beograd,Stari grad,Skupština,45.0,2.5 Broj soba,PR,5 Spratnost,Agencija,14,167000.0,2026-04-05 22:49:34
5425642147928,Beograd,Stari grad,Knez Mihailova,22.0,1.0 Broj soba,III Spratnost,,Vlasnik,7,129000.0,2026-04-05 22:49:34
5425646876446,Beograd,Savski venac,Dedinje,79.71,3.0 Broj soba,I,3 Spratnost,Agencija,7,401772.0,2026-04-05 22:49:34
5425645622277,Beograd,Voždovac,Zaplanjska,125.0,3.0 Broj soba,PR,2 Spratnost,Agencija,19,310000.0,2026-04-05 22:49:34
5425646010894,Beograd,Stari grad,Knez Mihailova,73.0,3.0 Broj soba,IV,4 Spratnost,Agencija,12,409000.0,2026-04-05 22:49:34
5425645640384,Beograd,Stari grad,Knez Mihailova,127.0,4.0 Broj soba,IV,4 Spratnost,Agencija,17,430000.0,2026-04-05 22:49:34
5425645063367,Beograd,Novi Beograd,Blok 21,65.0,2.5 Broj soba,IV,10 Spratnost,Agencija,13,230000.0,2026-04-05 22:49:34
5425646874961,Beograd,Palilula,Botanička bašta,92.0,4.0 Broj soba,VPR,4 Spratnost,Agencija,16,350000.0,2026-04-05 22:49:34
5425646874960,Beograd,Palilula,Botanička bašta,73.0,3.0 Broj soba,VPR,5 Spratnost,Agencija,13,230000.0,2026-04-05 22:49:34
5425645668390,Beograd,Vračar,Južni bulevar,43.0,2.0 Broj soba,VI,8 Spratnost,Agencija,10,200000.0,2026-04-05 22:49:34
5425646876708,Beograd,Zvezdara,Lion,65.0,3.0 Broj soba,VI,6 Spratnost,Agencija,9,234000.0,2026-04-05 22:49:34
5425645545962,Beograd,Voždovac,Kumodraž,71.0,3.0 Broj soba,VI,7 Spratnost,Agencija,19,210000.0,2026-04-05 22:49:34
5425645398179,Beograd,Vračar,Karađorđev park,170.0,4.0 Broj soba,VPR,3 Spratnost,Agencija,8,710000.0,2026-04-05 22:49:34
5425645902666,Beograd,Palilula,Višnjička Banja,83.0,3.0 Broj soba,I,2 Spratnost,Agencija,20,189900.0,2026-04-05 22:49:34
5425645902073,Beograd,Palilula,Višnjička Banja,83.0,3.0 Broj soba,VPR,2 Spratnost,Agencija,20,189900.0,2026-04-05 22:49:34
5425646514932,Beograd,Voždovac,Braće Jerković,92.0,3.0 Broj soba,,,Agencija,17,239000.0,2026-04-05 22:49:34
5425646874939,Beograd,Barajevo,Barajevo (mesto),66.0,3.0 Broj soba,VPR Spratnost,,Agencija,10,99000.0,2026-04-05 22:49:34
5425646324543,Beograd,Vračar,Slavija,140.22,4.0 Broj soba,I,8 Spratnost,Agencija,11,1130000.0,2026-04-05 22:49:34
5425635959596,Beograd,Palilula,Karaburma,93.0,3.5 Broj soba,,,Agencija,16,200000.0,2026-04-05 22:49:34
5425646874889,Beograd,Stari grad,Skupština,113.0,4.0 Broj soba,VI,12 Spratnost,Agencija,20,791000.0,2026-04-05 22:49:34
5425646324046,Beograd,Savski venac,Beograd na vodi,123.0,4.0 Broj soba,VI Spratnost,,Agencija,21,630000.0,2026-04-05 22:49:34
5425646873904,Beograd,Savski venac,Palata pravde,72.0,3.0 Broj soba,I,8 Spratnost,Vlasnik,10,285000.0,2026-04-05 22:49:34
5425645738135,Beograd,Savski venac,Beograd na vodi,145.51,4.0 Broj soba,XIII Spratnost,,Agencija,13,727550.0,2026-04-05 22:49:34
5425645272582,Beograd,Vračar,Neimar,148.42,4.0 Broj soba,II,3 Spratnost,Agencija,17,769000.0,2026-04-05 22:49:34
5425646795189,Beograd,Palilula,Karaburma,87.0,4.0 Broj soba,VPR,2 Spratnost,Agencija,18,240000.0,2026-04-05 22:49:34
5425646873430,Beograd,Stari grad,Obilićev venac,241.0,4.0 Broj soba,VII,9 Spratnost,Agencija,9,890000.0,2026-04-05 22:49:34
5425646867115,Beograd,Zemun,Meandri,68.0,2.0 Broj soba,V,6 Spratnost,Agencija,8,199900.0,2026-04-05 22:49:34
5425646476821,Beograd,Novi Beograd,Blok 4 (Politehnička akademija),59.0,2.5 Broj soba,I,20 Spratnost,Agencija,19,189000.0,2026-04-05 22:49:34
5425646734391,Beograd,Vračar,Bulevar kralja Aleksandra,158.0,5.0 Broj soba,I,5 Spratnost,Agencija,32,639000.0,2026-04-05 22:49:34
5425646873437,Beograd,Vračar,Hram svetog Save,70.0,2.0 Broj soba,III,4 Spratnost,Agencija,9,388000.0,2026-04-05 22:49:34
5425646779999,Beograd,Zvezdara,Olimp,74.0,2.5 Broj soba,II,3 Spratnost,Vlasnik,18,286000.0,2026-04-05 22:49:34
5425646605779,Beograd,Vračar,Centar,130.0,4.0 Broj soba,III,4 Spratnost,Agencija,13,495000.0,2026-04-05 22:49:34
5425645063360,Beograd,Voždovac,Medaković 3,113.0,4.0 Broj soba,III,3 Spratnost,Agencija,18,288150.0,2026-04-05 22:49:34
5425643926148,Beograd,Vračar,Hram svetog Save,81.0,3.0 Broj soba,PR,5 Spratnost,Agencija,20,259000.0,2026-04-05 22:49:34
5425646742310,Beograd,Novi Beograd,Paviljoni,44.0,1.5 Broj soba,VI,6 Spratnost,Agencija,6,124900.0,2026-04-05 22:49:34
5425646876431,Beograd,Vračar,Južni bulevar,130.0,4.0 Broj soba,III Spratnost,,Agencija,20,310000.0,2026-04-05 22:49:34
5425646876428,Beograd,Savski venac,Dedinje,81.0,3.0 Broj soba,II,3 Spratnost,Vlasnik,12,364500.0,2026-04-05 22:49:34
5425646742308,Beograd,Surčin,Ledine,62.0,2.5 Broj soba,II,2 Spratnost,Agencija,6,133300.0,2026-04-05 22:49:34
5425646742309,Beograd,Vračar,Južni bulevar,76.0,3.0 Broj soba,I,4 Spratnost,Agencija,13,380000.0,2026-04-05 22:49:34
5425646433965,Beograd,Čukarica,Cerak vinogradi,59.0,2.0 Broj soba,V,6 Spratnost,Agencija,20,193000.0,2026-04-05 22:49:34
5425645633601,Beograd,Palilula,Borča,93.0,4.0 Broj soba,I,2 Spratnost,Agencija,9,140000.0,2026-04-05 22:49:34
5425646609264,Beograd,Novi Beograd,Blok 65,48.0,2.0 Broj soba,IV,9 Spratnost,Agencija,12,191117.0,2026-04-05 22:49:34
5425646032370,Beograd,Zemun,Batajnica,61.2,3.0 Broj soba,III,3 Spratnost,Agencija,9,100980.0,2026-04-05 22:49:34
5425646618678,Beograd,Savski venac,Beograd na vodi,105.0,4.0 Broj soba,IV,7 Spratnost,Agencija,11,349500.0,2026-04-05 22:49:34
5425646874946,Beograd,Palilula,Karaburma,57.0,2.0 Broj soba,PR,4 Spratnost,Agencija,11,160000.0,2026-04-05 22:49:34
5425644969478,Beograd,Palilula,Karaburma,38.0,1.0 Broj soba,I,2 Spratnost,Agencija,2,112800.0,2026-04-05 22:49:34
5425646127729,Beograd,Savski venac,Beograd na vodi,342.42,5.0 Broj soba,,,Agencija,3,2800000.0,2026-04-05 22:49:34
5425646874943,Beograd,Voždovac,Lekino brdo,27.0,1.0 Broj soba,II,4 Spratnost,Agencija,16,149000.0,2026-04-05 22:49:34
5425646875925,Beograd,Stari grad,Dorćol,50.0,2.0 Broj soba,I,2 Spratnost,Agencija,6,190000.0,2026-04-05 22:49:34
5425645551229,Beograd,Zvezdara,Lion,74.0,3.0 Broj soba,VPR,5 Spratnost,Agencija,5,262200.0,2026-04-05 22:49:34
5425645550561,Beograd,Zvezdara,Lion,145.0,4.0 Broj soba,V,5 Spratnost,Agencija,8,515400.0,2026-04-05 22:49:34
5425644887398,Beograd,Palilula,Botanička bašta,86.0,3.0 Broj soba,XII,13 Spratnost,Agencija,8,275000.0,2026-04-05 22:49:34
5425646324449,Beograd,Voždovac,Vojvode Vlahovića,52.0,2.0 Broj soba,,,Agencija,18,155000.0,2026-04-05 22:49:34
5425645207202,Beograd,Novi Beograd,Bežanijska kosa 2,190.0,5+ Broj soba,V,6 Spratnost,Agencija,20,580000.0,2026-04-05 22:49:34
5425646142284,Beograd,Stari grad,Takovska,39.0,1.0 Broj soba,SUT,5 Spratnost,Agencija,1,125000.0,2026-04-05 22:49:34
5425646453721,Beograd,Zemun,Altina,65.0,3.0 Broj soba,I,4 Spratnost,Agencija,6,128500.0,2026-04-05 22:49:34
5425646452755,Beograd,Zemun,Zemun polje,56.0,2.5 Broj soba,VPR,2 Spratnost,Agencija,10,117000.0,2026-04-05 22:49:34
5425646007236,Beograd,Novi Beograd,Blok 65,134.0,4.0 Broj soba,XII,12 Spratnost,Agencija,3,550000.0,2026-04-05 22:49:34
5425645013918,Beograd,Vračar,Kalenić pijaca,319.0,4.0 Broj soba,PR,6 Spratnost,Agencija,1,1000000.0,2026-04-05 22:49:34
5425646298444,Beograd,Zvezdara,Mirijevo,53.0,2.0 Broj soba,IX,10 Spratnost,Agencija,10,132500.0,2026-04-05 22:49:34
5425646471602,Beograd,Zvezdara,Vukov Spomenik,67.0,2.5 Broj soba,III,5 Spratnost,Agencija,2,241315.0,2026-04-05 22:49:34
5425646472724,Beograd,Novi Beograd,Blok 62,125.0,5.0 Broj soba,VPR,4 Spratnost,Agencija,12,370000.0,2026-04-05 22:49:34
5425646034586,Beograd,Rakovica,Miljakovac,60.0,2.5 Broj soba,IV,5 Spratnost,Agencija,16,150000.0,2026-04-05 22:49:34
5425646417354,Beograd,Palilula,Borča,72.0,4.0 Broj soba,I,1 Spratnost,Agencija,20,136000.0,2026-04-05 22:49:34
5425646329826,Beograd,Stari grad,Centar,73.0,3.0 Broj soba,IV,4 Spratnost,Agencija,12,409000.0,2026-04-05 22:49:34
5425645942280,Beograd,Novi Beograd,Blok 62,88.0,3.0 Broj soba,XIV,14 Spratnost,Agencija,8,220000.0,2026-04-05 22:49:34
5425646144356,Beograd,Rakovica,Vidikovački venac,30.0,1.5 Broj soba,PR,3 Spratnost,Agencija,17,105000.0,2026-04-05 22:49:34
5425644649918,Beograd,Stari grad,Studentski trg,77.0,3.0 Broj soba,IV,4 Spratnost,Agencija,8,385000.0,2026-04-05 22:49:34
5425645617847,Beograd,Palilula,Karaburma,54.0,2.0 Broj soba,III,3 Spratnost,Agencija,10,136000.0,2026-04-05 22:49:34
5425644144718,Beograd,Palilula,Karaburma,59.0,2.0 Broj soba,PR,1 Spratnost,Agencija,3,82600.0,2026-04-05 22:49:34
5425646444032,Beograd,Surčin,Jakovo,55.22,2.5 Broj soba,VPR,1 Spratnost,Investitor,9,107500.0,2026-04-05 22:49:34
5425644287644,Beograd,Voždovac,Saobraćajni fakultet,80.0,2.0 Broj soba,,,Agencija,7,160000.0,2026-04-05 22:49:34
5425645545531,Beograd,Zemun,Prvomajska,70.9,3.0 Broj soba,II,5 Spratnost,Agencija,8,194975.0,2026-04-05 22:49:34
5425646033014,Beograd,Stari grad,Skadarlija,77.0,3.0 Broj soba,I,3 Spratnost,Agencija,18,280000.0,2026-04-05 22:49:34
5425646873428,Beograd,Stari grad,Knez Mihailova,167.0,5+ Broj soba,V,6 Spratnost,Agencija,20,888000.0,2026-04-05 22:49:34
5425644556899,Beograd,Palilula,Karaburma,70.0,3.0 Broj soba,II,3 Spratnost,Agencija,15,180000.0,2026-04-05 22:49:34
5425646033008,Beograd,Palilula,Krnjača,39.0,1.5 Broj soba,,,Agencija,15,115000.0,2026-04-05 22:49:34
5425646033009,Beograd,Stari grad,Dorćol,33.0,1.5 Broj soba,III,4 Spratnost,Agencija,16,190000.0,2026-04-05 22:49:34
5425646322204,Beograd,Novi Beograd,Blok 72,72.0,2.0 Broj soba,I,7 Spratnost,Agencija,20,240000.0,2026-04-05 22:49:34
5425645544776,Beograd,Zemun,Muhar,49.0,2.0 Broj soba,PR,1 Spratnost,Agencija,7,89000.0,2026-04-05 22:49:34
5425646873424,Beograd,Čukarica,Julino brdo,72.0,3.0 Broj soba,I,4 Spratnost,Agencija,10,194900.0,2026-04-05 22:49:34
5425646494756,Beograd,Zvezdara,Cvetkova pijaca,39.0,2.0 Broj soba,PR,3 Spratnost,Agencija,16,124000.0,2026-04-05 22:49:34
5425646530064,Beograd,Voždovac,Braće Jerković,44.0,1.0 Broj soba,VI,7 Spratnost,Agencija,11,130000.0,2026-04-05 22:49:34
5425646738979,Beograd,Vračar,Hram svetog Save,38.0,2.0 Broj soba,PR Spratnost,,Agencija,17,148000.0,2026-04-05 22:49:34
5425646873416,Beograd,Zvezdara,Cvetkova pijaca,83.0,3.0 Broj soba,I,5 Spratnost,Agencija,19,249000.0,2026-04-05 22:49:34
5425646844315,Beograd,Voždovac,Trošarina,160.0,5.0 Broj soba,IV,4 Spratnost,Agencija,19,650000.0,2026-04-05 22:49:34
5425635432449,Beograd,Stari grad,Skupština,80.0,3.0 Broj soba,IV,4 Spratnost,Agencija,16,260000.0,2026-04-05 22:49:34
5425646873412,Beograd,Savski venac,Beograd na vodi,138.0,4.0 Broj soba,V,18 Spratnost,Agencija,32,1150000.0,2026-04-05 22:49:34
5425646873406,Beograd,Stari grad,Dorćol,65.0,2.0 Broj soba,I,6 Spratnost,Agencija,7,450000.0,2026-04-05 22:49:34
5425646873405,Beograd,Voždovac,Vojislava Ilića,45.0,1.5 Broj soba,XVI,20 Spratnost,Agencija,10,155000.0,2026-04-05 22:49:34
5425646873404,Beograd,Zvezdara,Gradska bolnica,76.0,3.0 Broj soba,IV,4 Spratnost,Agencija,13,259000.0,2026-04-05 22:49:34
5425646873401,Beograd,Vračar,Kalenić pijaca,37.0,1.5 Broj soba,II,2 Spratnost,Agencija,9,137990.0,2026-04-05 22:49:34
5425646032984,Beograd,Voždovac,Braće Jerković,71.0,3.0 Broj soba,PR,4 Spratnost,Agencija,15,178920.0,2026-04-05 22:49:34
5425645618560,Beograd,Čukarica,Banovo brdo,65.0,3.5 Broj soba,VPR,4 Spratnost,Agencija,1,207690.0,2026-04-05 22:49:34
5425644939939,Beograd,Voždovac,Autokomanda,125.0,4.0 Broj soba,I,5 Spratnost,Agencija,25,437500.0,2026-04-05 22:49:34
5425645630609,Beograd,Novi Beograd,Bežanijska kosa 2,77.0,3.0 Broj soba,V,6 Spratnost,Agencija,5,215000.0,2026-04-05 22:49:34
5425646471863,Beograd,Vračar,Cvetni trg,86.0,3.0 Broj soba,II,3 Spratnost,Agencija,19,320000.0,2026-04-05 22:49:34
5425644640078,Beograd,Stari grad,Dorćol,114.0,5+ Broj soba,I,2 Spratnost,Agencija,15,338000.0,2026-04-05 22:49:34
5425643156724,Beograd,Palilula,Karaburma,202.0,5.0 Broj soba,IV,4 Spratnost,Agencija,13,400000.0,2026-04-05 22:49:34
5425645644990,Beograd,Savski venac,Beograd na vodi,83.0,3.0 Broj soba,XV,23 Spratnost,Agencija,20,365000.0,2026-04-05 22:49:34
5425644885577,Beograd,Savski venac,Beograd na vodi,54.0,2.0 Broj soba,I,8 Spratnost,Agencija,15,240888.0,2026-04-05 22:49:34
5425646873397,Beograd,Voždovac,Braće Jerković,70.0,2.5 Broj soba,I,6 Spratnost,Agencija,13,198000.0,2026-04-05 22:49:34
5425646873396,Beograd,Zvezdara,Mirijevo,51.0,2.0 Broj soba,VPR,8 Spratnost,Agencija,12,122000.0,2026-04-05 22:49:34
5425645618559,Beograd,Čukarica,Banovo brdo,91.0,4.5 Broj soba,III,4 Spratnost,Agencija,1,280000.0,2026-04-05 22:49:34
5425645618613,Beograd,Vračar,Južni bulevar,115.0,4.0 Broj soba,I Spratnost,,Agencija,16,415000.0,2026-04-05 22:49:34
5425646368520,Beograd,Stari grad,Dorćol,50.0,3.0 Broj soba,PSUT,3 Spratnost,Agencija,19,150000.0,2026-04-05 22:49:34
5425646873487,Beograd,Vračar,Čubura,122.0,4.0 Broj soba,V Spratnost,,Agencija,6,548250.0,2026-04-05 22:49:34
5425646872937,Beograd,Palilula,Borča,75.0,3.0 Broj soba,IV,6 Spratnost,Agencija,10,143000.0,2026-04-05 22:49:34
5425646691736,Beograd,Novi Beograd,Arena,113.0,5.0 Broj soba,II,6 Spratnost,Agencija,15,439090.0,2026-04-05 22:49:34
5425646873391,Beograd,Zvezdara,Učiteljsko naselje,69.0,3.0 Broj soba,III,6 Spratnost,Agencija,3,192510.0,2026-04-05 22:49:34
5425645644981,Beograd,Voždovac,Voždovačka crkva,144.0,5.0 Broj soba,,,Agencija,10,320000.0,2026-04-05 22:49:34
5425645474966,Beograd,Stari grad,Kosančićev venac,170.0,5.0 Broj soba,V,5 Spratnost,Agencija,20,549000.0,2026-04-05 22:49:34
5425646873384,Beograd,Zvezdara,Učiteljsko naselje,40.0,2.0 Broj soba,II,6 Spratnost,Agencija,3,126000.0,2026-04-05 22:49:34
5425646873383,Beograd,Zvezdara,Učiteljsko naselje,27.0,1.0 Broj soba,I,6 Spratnost,Agencija,3,85050.0,2026-04-05 22:49:34
5425646873381,Beograd,Voždovac,Braće Jerković,70.0,3.0 Broj soba,I,6 Spratnost,Agencija,9,198000.0,2026-04-05 22:49:34
5425645644975,Beograd,Palilula,Karaburma,49.0,3.0 Broj soba,V,5 Spratnost,Agencija,16,165000.0,2026-04-05 22:49:34
5425646723678,Beograd,Vračar,Centar,57.0,3.0 Broj soba,I,3 Spratnost,Agencija,16,219900.0,2026-04-05 22:49:34
5425645644968,Beograd,Vračar,Hram svetog Save,180.0,4.0 Broj soba,III,4 Spratnost,Agencija,13,1150000.0,2026-04-05 22:49:34
5425646343240,Beograd,Stari grad,Knez Mihailova,44.0,2.0 Broj soba,V,6 Spratnost,Agencija,15,265000.0,2026-04-05 22:49:34
5425646872359,Beograd,Voždovac,Vojvode Stepe,65.0,2.0 Broj soba,III,8 Spratnost,Agencija,12,195000.0,2026-04-05 22:49:34
5425646872915,Beograd,Novi Beograd,Blok 70a,66.0,2.0 Broj soba,VI,8 Spratnost,Agencija,15,238000.0,2026-04-05 22:49:34
5425646721445,Beograd,Savski venac,Centar,203.0,5+ Broj soba,I,4 Spratnost,Agencija,20,855000.0,2026-04-05 22:49:34
5425645141549,Beograd,Vračar,Centar,53.0,2.5 Broj soba,II,4 Spratnost,Agencija,12,229000.0,2026-04-05 22:49:34
5425645899673,Beograd,Savski venac,Beograd na vodi,147.42,1.5 Broj soba,XIX,25 Spratnost,Agencija,2,950000.0,2026-04-05 22:49:34
5425645544745,Beograd,Savski venac,Ekonomski fakultet,110.0,3.0 Broj soba,IV,4 Spratnost,Agencija,8,280000.0,2026-04-05 22:49:34
5425645446456,Beograd,Zemun,Centar,98.0,3.5 Broj soba,IV,4 Spratnost,Agencija,20,350000.0,2026-04-05 22:49:34
5425646723192,Beograd,Vračar,Crveni krst,53.0,2.0 Broj soba,VI,7 Spratnost,Agencija,13,215800.0,2026-04-05 22:49:34
